,Bootstrap_nr,Path,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Mediation,0.0008727347342938025,0.00020581428825598626,0.0016906580102877189,0.0002163907454818882,0.00032396354966768894,-0.020052310222734137,-0.0006446272775864305,112.0,134.0,13.605272037693567,1.0,4066.444733478835,1.025021261487701,0.996654258712609,0.9959970595311572,0.9966542587126092,1.0299361521370707,0.0,47.80282214438125,118.05691058815418,0.09858892780937367
1,0,Moderation,-4.3690933510890425e-05,-3.3660687945500796e-06,-4.5444663183797646e-05,-6.1901560722783074e-06,-1.2295903268310881e-05,0.0006417986222214238,-7.118209751834186e-05,112.0,134.0,13.605272037693567,1.0,4066.444733478835,1.025021261487701,0.996654258712609,0.9959970595311572,0.9966542587126092,1.0299361521370707,0.0,47.80282214438125,118.05691058815418,0.09858892780937367
2,0,Direct Path,0.0017530862480576513,-0.003905507915040912,0.11883332775879443,0.004483810983193566,0.007480364696098467,0.2544128675828606,0.4351197237081073,112.0,134.0,13.605272037693567,1.0,4066.444733478835,1.025021261487701,0.996654258712609,0.9959970595311572,0.9966542587126092,1.0299361521370707,0.0,47.80282214438125,118.05691058815418,0.09858892780937367
3,1,Mediation,0.0029624017046891095,0.00020670361506334916,-0.002479475940014222,-0.001199375357257098,-0.0010108312336166855,0.00476277469065022,0.0032467067132488795,112.0,134.0,702.7324745548989,0.0,4405.963579919477,0.861718747479108,0.8405042479793394,0.8091747252609953,0.8405042479793394,0.8345563585910757,0.19621225462000821,37.815471383262334,108.06955982703526,5.092264308368833
4,1,Moderation,-8.118187108426984e-05,-8.499645717162285e-06,0.00010894913252631742,3.89641973210497e-05,3.4318882499320886e-05,-9.125314494135218e-05,4.283140824960289e-05,112.0,134.0,702.7324745548989,0.0,4405.963579919477,0.861718747479108,0.8405042479793394,0.8091747252609953,0.8405042479793394,0.8345563585910757,0.19621225462000821,37.815471383262334,108.06955982703526,5.092264308368833
5,1,Direct Path,0.000678517952611379,-0.005884188711621862,0.06508649006103176,0.0034744173874096656,0.003461404961070131,0.24383518424210335,0.5176304745161425,112.0,134.0,702.7324745548989,0.0,4405.963579919477,0.861718747479108,0.8405042479793394,0.8091747252609953,0.8405042479793394,0.8345563585910757,0.19621225462000821,37.815471383262334,108.06955982703526,5.092264308368833
6,2,Mediation,-0.006201771906563791,0.00046696781936508743,0.011892208460318627,0.001673505464260499,0.0012099819034199926,-0.005187654236059819,-0.023999957759658134,112.0,134.0,787.3050433930846,0.0,4295.53776887409,0.8377270420458567,0.8167156044819398,0.780713312505178,0.8167156044819397,0.8058519967334357,0.20978802850777775,36.58978197981037,106.8438704235833,5.705109010094816
7,2,Moderation,0.00017783465499539915,-1.3032920055093576e-05,-0.00037289038548371343,-5.36402589015474e-05,-3.7505934026865726e-05,5.740919775398183e-05,0.0005748970142234192,112.0,134.0,787.3050433930846,0.0,4295.53776887409,0.8377270420458567,0.8167156044819398,0.780713312505178,0.8167156044819397,0.8058519967334357,0.20978802850777775,36.58978197981037,106.8438704235833,5.705109010094816
8,2,Direct Path,0.009141212370076271,-0.0029145266499535217,0.055544684814247,0.0028796293552524077,0.0036541983756054938,0.4752024408149283,0.36106635113210667,112.0,134.0,787.3050433930846,0.0,4295.53776887409,0.8377270420458567,0.8167156044819398,0.780713312505178,0.8167156044819397,0.8058519967334357,0.20978802850777775,36.58978197981037,106.8438704235833,5.705109010094816
9,3,Mediation,-0.005089142655312597,0.0005705992444425525,0.013423616508667364,-0.0006340366936132853,-0.0003135517065869123,0.01795648172659932,-0.013269464065116863,112.0,134.0,1552.5869448867386,0.0,4276.198166216907,0.6522167971981807,0.6369235277371885,0.5656049349712791,0.6369235277371884,0.5839022395049662,0.3064082415427484,25.498739929177702,95.75282837295063,11.250630035411149
