,Bootstrap_nr,Path,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Mediation,-0.0006631181451274083,-0.0021054715700569134,-0.015253712207276851,0.0005783046097863708,0.005999355804063329,-0.03111476899600805,0.10462872662105782,28.0,43.0,5.683724523919409e-06,1.0,147.47617640493323,1.2680036280017744,0.9999999614600495,0.9999999408136475,0.9999999614600495,1.411577000145582,0.0,33.999999741648885,64.33122351825932,1.2917555736180475e-07
1,0,Direct Path,0.040607613419882525,0.005420682112959178,0.22916290440708123,0.011519807605149328,-0.004964766227510272,0.5220357152563369,0.05834518972304593,28.0,43.0,5.683724523919409e-06,1.0,147.47617640493323,1.2680036280017744,0.9999999614600495,0.9999999408136475,0.9999999614600495,1.411577000145582,0.0,33.999999741648885,64.33122351825932,1.2917555736180475e-07
2,1,Mediation,-0.004277045158861631,-0.0008821350352587029,-0.007081718844088417,0.0012809254269418016,0.0017779788254457171,0.01148831148806766,0.01732024294085185,28.0,43.0,33.256115425714604,0.22644159710829692,158.82979936067056,0.9546220795104019,0.7906179094881518,0.6784489324282331,0.7906179094881519,0.9303124792481171,0.0660722662962087,32.48835838974024,62.819582166350685,0.7558208051298774
3,1,Direct Path,0.0716293483021805,0.002620811841837482,0.2751918926718094,0.01568606577167992,0.004297808858336673,0.5014210628986451,0.2496377756439332,28.0,43.0,33.256115425714604,0.22644159710829692,158.82979936067056,0.9546220795104019,0.7906179094881518,0.6784489324282331,0.7906179094881519,0.9303124792481171,0.0660722662962087,32.48835838974024,62.819582166350685,0.7558208051298774
4,2,Mediation,0.003648445563675452,-0.0010546552188371936,-0.013618165037567636,-0.0008628955328345579,-0.0017006291054661336,0.04892885688667834,-0.0683499107720298,28.0,43.0,41.611795751739194,0.047147582744544225,184.11810600829844,0.903543236677661,0.7739940049683995,0.6529193647728992,0.7739940049683994,0.8518699706121221,0.1063272222862938,32.10855473855731,62.43977851516775,0.9457226307213453
5,2,Direct Path,0.0840140445255721,-0.0005063156131351677,0.10077872512134677,0.014491884325184067,0.010980979861732602,0.43017920774044216,0.380074393595532,28.0,43.0,41.611795751739194,0.047147582744544225,184.11810600829844,0.903543236677661,0.7739940049683995,0.6529193647728992,0.7739940049683994,0.8518699706121221,0.1063272222862938,32.10855473855731,62.43977851516775,0.9457226307213453
6,3,Mediation,0.0015797895683562538,-0.0011427090845438856,0.016065364832127775,0.0006325046000614338,0.0012473618099526698,-0.013360840157173814,0.02509405536110628,28.0,43.0,79.00997549859454,9.364899736796772e-07,187.52825930756586,0.6470588122836111,0.5786769642595042,0.35296819511280997,0.5786769642595042,0.4579831760069741,0.2058326730248309,30.40863747733661,60.739861253947055,1.7956812613316941
7,3,Direct Path,-0.004858591776151,0.004179740438042811,0.09289244439949894,0.0027982082842141045,0.002437960737776151,0.6334135242037585,0.1583150268746021,28.0,43.0,79.00997549859454,9.364899736796772e-07,187.52825930756586,0.6470588122836111,0.5786769642595042,0.35296819511280997,0.5786769642595042,0.4579831760069741,0.2058326730248309,30.40863747733661,60.739861253947055,1.7956812613316941
8,4,Mediation,0.0007217521574974309,0.00030064202886292805,0.005677751401694337,-0.0002143842814881056,-0.001020935133581411,-0.012219047436752579,-0.007294958689436165,28.0,43.0,66.95975350436191,4.893546844519925e-05,187.95279547425866,0.7312245453639385,0.6437416462181194,0.4528889566921118,0.6437416462181192,0.5872376946660482,0.17988496117272992,30.956374840710822,61.287598617321265,1.521812579644589
9,4,Direct Path,0.02966210890873265,0.01029932320164339,0.2535061681048024,0.010879991080228425,0.0028834669276368604,0.38642845290275696,0.22855455764840343,28.0,43.0,66.95975350436191,4.893546844519925e-05,187.95279547425866,0.7312245453639385,0.6437416462181194,0.4528889566921118,0.6437416462181192,0.5872376946660482,0.17988496117272992,30.956374840710822,61.287598617321265,1.521812579644589
10,5,Mediation,-0.005761355522190329,-0.0011807798639809138,-0.005690033118100649,0.0016920458799985702,0.003069647791169369,0.03156414819228913,0.06518499331455682,28.0,43.0,50.954089469042174,0.005051552078470967,250.68686316094374,0.8894774126794228,0.7967420836235479,0.6878539141361628,0.796742083623548,0.830268883757685,0.13807555309681666,31.683905024134447,62.01512880074489,1.1580474879327767
11,5,Direct Path,0.09334574831450543,-0.003659341377092503,0.06958166017639118,0.007927396630289785,-0.0039250114888531255,0.40760448604592314,0.38883913056765096,28.0,43.0,50.954089469042174,0.005051552078470967,250.68686316094374,0.8894774126794228,0.7967420836235479,0.6878539141361628,0.796742083623548,0.830268883757685,0.13807555309681666,31.683905024134447,62.01512880074489,1.1580474879327767
12,6,Mediation,-9.372291892553741e-05,-1.6679990465814584e-05,0.0009485649236042794,5.361880889617442e-05,0.00011465292985548167,0.00023635332928764903,0.002157166544654621,28.0,43.0,55.711601589222965,0.001394590859838063,176.41329220694513,0.7922875514814679,0.6841983906526194,0.5150189570736656,0.6841983906526196,0.6810130254893972,0.15171117424145153,31.467654473217138,61.79887824982758,1.266172763391431
