,Bootstrap_nr,Path,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Mediation,0.0005099830536084982,-0.0002535068578316911,-0.015172079564170483,-0.0013510255122052876,-4.047819930199397e-05,0.014928343686349734,0.056635427568786235,112.0,134.0,8.668400003586914,1.0,6837.945823921377,1.0154135493797847,0.998732309347456,0.9984832986835634,0.9987323093474562,1.0184412108650993,0.0,47.957818004848725,144.40405515275833,0.02109099757563726
1,0,Moderation,9.791360773566837e-05,8.97852789998821e-05,-0.00019747737263641271,-6.570334425891153e-05,-4.1633709304402556e-06,-0.0011089484130536178,-0.00012287410029249632,112.0,134.0,8.668400003586914,1.0,6837.945823921377,1.0154135493797847,0.998732309347456,0.9984832986835634,0.9987323093474562,1.0184412108650993,0.0,47.957818004848725,144.40405515275833,0.02109099757563726
2,0,Direct Path,0.05624622176994483,-0.0009724165728257362,0.05218835310732953,-0.00514209955250405,-0.00678198207882808,0.5469592226560394,0.20616775733270012,112.0,134.0,8.668400003586914,1.0,6837.945823921377,1.0154135493797847,0.998732309347456,0.9984832986835634,0.9987323093474562,1.0184412108650993,0.0,47.957818004848725,144.40405515275833,0.02109099757563726
3,1,Mediation,7.5390528688481e-05,-0.0005726965691824051,-0.01210948753797913,-0.00015944023379760024,0.0003068411350626398,0.017127938124198126,0.055446975515937386,112.0,134.0,491.9412916017827,0.0,6685.983877197576,0.9420112596851671,0.9264220045041479,0.9119691839603198,0.9264220045041479,0.930620614266182,0.09096143595529523,45.60612510169449,142.0523622496041,1.196937449152756
4,1,Moderation,-0.0003844735628883071,7.876430551552327e-05,0.0002801244743956699,9.241954019428073e-06,-3.8397087825602265e-05,-0.002268903838331306,0.0013883045295986283,112.0,134.0,491.9412916017827,0.0,6685.983877197576,0.9420112596851671,0.9264220045041479,0.9119691839603198,0.9264220045041479,0.930620614266182,0.09096143595529523,45.60612510169449,142.0523622496041,1.196937449152756
5,1,Direct Path,0.05628561689789761,0.0007731020987576629,0.0319381395827238,-0.00032409652054366694,-0.0027955180877721753,0.49659446833137055,0.24217322825393267,112.0,134.0,491.9412916017827,0.0,6685.983877197576,0.9420112596851671,0.9264220045041479,0.9119691839603198,0.9264220045041479,0.930620614266182,0.09096143595529523,45.60612510169449,142.0523622496041,1.196937449152756
6,2,Mediation,-0.0018000304361839544,-0.0004839530370929409,-0.018064310303333487,-0.0005425643722076295,0.0004138846914462103,0.00943621754615314,0.03609237927677667,112.0,134.0,917.1121074762129,0.0,6842.189628537229,0.8799807172935011,0.8659621908677968,0.8396333355025426,0.8659621908677968,0.8564055010475817,0.13241196762293866,43.537167360213076,139.9834045081227,2.2314163198934622
7,2,Moderation,-0.0003046472282339801,6.742939469212869e-05,-0.0003915594901371331,-1.563485333612567e-05,5.7442839328475486e-05,-0.0013863895443868056,0.0004737352757003192,112.0,134.0,917.1121074762129,0.0,6842.189628537229,0.8799807172935011,0.8659621908677968,0.8396333355025426,0.8659621908677968,0.8564055010475817,0.13241196762293866,43.537167360213076,139.9834045081227,2.2314163198934622
8,2,Direct Path,0.05664498294095529,-0.0004624382304130171,0.06619886038175306,0.0006713163416225472,-0.0029463594708613143,0.5746837249595245,0.2209022126080484,112.0,134.0,917.1121074762129,0.0,6842.189628537229,0.8799807172935011,0.8659621908677968,0.8396333355025426,0.8659621908677968,0.8564055010475817,0.13241196762293866,43.537167360213076,139.9834045081227,2.2314163198934622
9,3,Mediation,1.936755885022377e-05,-0.0005225384537907401,-0.008171348883169654,-0.0006040591915169154,-0.0005406810465902527,0.014879986806279857,0.03460766496484089,112.0,134.0,675.136907134153,0.0,6970.72014445409,0.9176305457535853,0.9031467490957455,0.8841220033824099,0.9031467490957454,0.9014508315266109,0.11074039185775872,44.71466225238855,141.16089940029815,1.6426688738057251
