,Bootstrap_nr,Path,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,DoF,DoF Baseline,chi2,chi2 p-value,chi2 Baseline,CFI,GFI,AGFI,NFI,TLI,RMSEA,AIC,BIC,LogLik
0,0,Mediation,-0.00814446494903902,-0.0010621990888455763,0.005153648600828578,0.0007013845094598933,0.0010793203545178258,0.017715463386216206,0.06244010159021533,28.0,43.0,5.391491541217874e-05,1.0,365.8511712662426,1.086727100834936,0.9999998526315627,0.9999997736841855,0.9999998526315625,1.1331880477107945,0.0,33.99999922978692,84.00792041414509,3.851065386584196e-07
1,0,Direct Path,0.03817613249409074,-0.0022076126178030126,0.12710828306411825,0.001992347718012096,-0.00016556015847819886,0.5325282390693606,0.2131732961310225,28.0,43.0,5.391491541217874e-05,1.0,365.8511712662426,1.086727100834936,0.9999998526315627,0.9999997736841855,0.9999998526315625,1.1331880477107945,0.0,33.99999922978692,84.00792041414509,3.851065386584196e-07
2,1,Mediation,-0.0014501234110833399,-0.0011662255489324081,-0.0008753571547814276,-0.00029996275538181756,-0.0002634609639760531,0.024300500559760574,0.05556404393454396,28.0,43.0,68.98790863840074,2.574156641299563e-05,391.6203997119816,0.8824282552820674,0.8238398492797154,0.7294683399652773,0.8238398492797154,0.8194433920403177,0.10262223383500738,33.01445844802285,83.02237963238102,0.49277077598857666
3,1,Direct Path,0.008229606476035552,-0.001903062199007958,0.11920820210236185,0.0022858228664667584,0.002966922932779653,0.7345917699286705,0.1307715958857955,28.0,43.0,68.98790863840074,2.574156641299563e-05,391.6203997119816,0.8824282552820674,0.8238398492797154,0.7294683399652773,0.8238398492797154,0.8194433920403177,0.10262223383500738,33.01445844802285,83.02237963238102,0.49277077598857666
4,2,Mediation,-0.01257909433038447,-0.002645715770621003,-0.04008203881952422,0.0012490420054764957,0.0011691382543135617,0.09955327094410195,0.16937162769391065,28.0,43.0,65.63974703273438,7.391229257247556e-05,430.2293777417507,0.9027972845132713,0.8474308114957801,0.7656973176542338,0.8474308114957801,0.8507244012168096,0.0983415235286283,33.062289328103795,83.07021051246195,0.4688553359481027
5,2,Direct Path,0.026096296430456672,0.004176823883424868,0.04654019166635125,-0.0011654026054691352,-0.00887997589474798,0.5086432523860139,0.1870360417059938,28.0,43.0,65.63974703273438,7.391229257247556e-05,430.2293777417507,0.9027972845132713,0.8474308114957801,0.7656973176542338,0.8474308114957801,0.8507244012168096,0.0983415235286283,33.062289328103795,83.07021051246195,0.4688553359481027
6,3,Mediation,-0.0014351445961887446,-0.001308194693886002,0.0027104344814169504,0.0017550822094416299,0.0017832038973523317,-0.011673236755192464,0.12937173324867066,28.0,43.0,28.717362744220765,0.4269663941182025,383.6326297013883,0.997894028106322,0.9251435865437886,0.885041936477961,0.9251435865437887,0.9967658288775658,0.013576348988416724,33.589751960796846,83.59767314515501,0.2051240196015769
7,3,Direct Path,0.010719608819811158,0.0025131068373162127,0.09820393390704447,0.002030001514796885,-0.0018300456070443265,0.6087881937317194,0.1517085868446369,28.0,43.0,28.717362744220765,0.4269663941182025,383.6326297013883,0.997894028106322,0.9251435865437886,0.885041936477961,0.9251435865437887,0.9967658288775658,0.013576348988416724,33.589751960796846,83.59767314515501,0.2051240196015769
8,4,Mediation,-0.012252959039888984,-0.0012518072806032901,-0.014563095453943594,-0.0005093384323745068,3.628372131054491e-07,0.03819574446545584,0.08198381483102406,28.0,43.0,36.92746655839166,0.12046876213118018,353.67717975454616,0.9712644920832457,0.8955899088993542,0.8396559315240082,0.8955899088993542,0.9558704699849845,0.04789362398584328,33.47246476345155,83.48038594780971,0.2637676182742261
9,4,Direct Path,0.03631455658660243,-0.0013166685975604104,0.03751824939025847,0.003007326572149441,-0.006997062306819311,0.5176371663694634,0.2933650408777961,28.0,43.0,36.92746655839166,0.12046876213118018,353.67717975454616,0.9712644920832457,0.8955899088993542,0.8396559315240082,0.8955899088993542,0.9558704699849845,0.04789362398584328,33.47246476345155,83.48038594780971,0.2637676182742261
10,5,Mediation,-0.0006935332686943111,-0.0026376137541245146,-0.0019561045530518363,-0.0003202932206081336,0.00019784985021366775,0.002136197223047488,0.08063142843336946,28.0,43.0,47.75297482274368,0.011391310768755214,406.7295528844931,0.9456932364552284,0.8825928077168639,0.8196960975651838,0.8825928077168639,0.9166003274133864,0.07124097249519817,33.317814645389376,83.32573582974754,0.341092677305312
11,5,Direct Path,0.02354201096067741,-0.0006876970950457111,0.10401268313077293,0.0008020425099881564,-0.002231863654906421,0.6338993266418017,0.138929657448583,28.0,43.0,47.75297482274368,0.011391310768755214,406.7295528844931,0.9456932364552284,0.8825928077168639,0.8196960975651838,0.8825928077168639,0.9166003274133864,0.07124097249519817,33.317814645389376,83.32573582974754,0.341092677305312
12,6,Mediation,0.002375365974487977,-0.0016773817466695393,0.003136659401196504,0.0007617416523547693,-0.00037375953097233976,0.054382604397927914,0.12118122136320862,28.0,43.0,61.492330958042416,0.00026167201528992656,333.4369889476829,0.8846829700328719,0.8155803555205127,0.7167841174065015,0.8155803555205127,0.822905989693339,0.09276545332967454,33.12153812917082,83.129459313529,0.4392309354145887
13,6,Direct Path,0.020860191028660168,-0.00030374107445232474,0.11296150608634906,0.006282032547432701,0.0032794319331159037,0.5370673313444849,0.14872740698113654,28.0,43.0,61.492330958042416,0.00026167201528992656,333.4369889476829,0.8846829700328719,0.8155803555205127,0.7167841174065015,0.8155803555205127,0.822905989693339,0.09276545332967454,33.12153812917082,83.129459313529,0.4392309354145887
14,7,Mediation,-0.01436565665416372,-0.000952879643025993,0.004722920871609714,0.0016681003291934365,0.002078560595949334,0.055824484232291145,0.11487087201943282,28.0,43.0,42.160242946911524,0.04187462180273849,341.2560436311519,0.9525231986097715,0.8764556885255325,0.8102712359499249,0.8764556885255325,0.9270891978650062,0.060318278269949475,33.39771081504412,83.40563199940229,0.30114459247793945
15,7,Direct Path,0.0037627744724584443,0.0002708822333647343,0.08578053883225661,-0.002240219661494912,-0.003660999850378228,0.7011936223408893,0.08697850739856337,28.0,43.0,42.160242946911524,0.04187462180273849,341.2560436311519,0.9525231986097715,0.8764556885255325,0.8102712359499249,0.8764556885255325,0.9270891978650062,0.060318278269949475,33.39771081504412,83.40563199940229,0.30114459247793945
16,8,Mediation,-0.0014246014825699837,-0.0007901376475424412,0.008242676317752145,0.0027179110974382315,0.002839276439226224,0.014802337511243326,0.10083905421153472,28.0,43.0,40.686881018639696,0.057358357498351054,363.1169017894746,0.9603679751124692,0.8879510129709444,0.8279247699196646,0.8879510129709444,0.9391365332084349,0.05709407190704611,33.41875884259086,83.42668002694903,0.29062057870456925
17,8,Direct Path,0.003692894017170771,0.0008401803628959408,0.060583451209456754,0.004529855279940992,0.0005749624243837485,0.6435170105536376,0.19062511260460957,28.0,43.0,40.686881018639696,0.057358357498351054,363.1169017894746,0.9603679751124692,0.8879510129709444,0.8279247699196646,0.8879510129709444,0.9391365332084349,0.05709407190704611,33.41875884259086,83.42668002694903,0.29062057870456925
18,9,Mediation,-0.003359781452360756,-0.001907418343914363,-0.032840589643888626,-0.0005844279144769124,-0.0007760892714122359,0.038495378349672565,0.07689059368065854,28.0,43.0,48.74400121644619,0.008899632306339722,346.47809353299203,0.9316458035736571,0.8593157774582226,0.7839492296679847,0.8593157774582227,0.8950274840595449,0.07300621764699074,33.30365712547934,83.3115783098375,0.34817143726032995
19,9,Direct Path,0.03697545094572941,-0.0005165542269913832,0.042225117470358696,0.009771996843149071,-0.003630710611588934,0.4842039376380825,0.39095242654927864,28.0,43.0,48.74400121644619,0.008899632306339722,346.47809353299203,0.9316458035736571,0.8593157774582226,0.7839492296679847,0.8593157774582227,0.8950274840595449,0.07300621764699074,33.30365712547934,83.3115783098375,0.34817143726032995
20,10,Mediation,-0.002289500897446096,-0.000685176521719905,0.002619699597534902,-0.00015309851498706268,-0.00028430320193925245,0.007099800973823135,0.03367678156755083,28.0,43.0,67.54127394361888,4.074701423339988e-05,372.78620129284894,0.880100277729612,0.8188203487431107,0.7217598212840628,0.8188203487431108,0.8158682836561898,0.10079498228665569,33.0351246579483,83.04304584230647,0.4824376710258491
21,10,Direct Path,-0.0021322169982021097,-0.0024228545489203067,0.09574953981245977,-0.0015425953643658414,-0.0039055434080020428,0.6832532795760943,0.35948765643393904,28.0,43.0,67.54127394361888,4.074701423339988e-05,372.78620129284894,0.880100277729612,0.8188203487431107,0.7217598212840628,0.8188203487431108,0.8158682836561898,0.10079498228665569,33.0351246579483,83.04304584230647,0.4824376710258491
22,11,Mediation,-0.0015987793378432489,-0.0011285584243301153,-0.0011539109010366613,0.0013110825209360858,0.00021611217264396485,0.051665442908919876,0.044093357901077296,28.0,43.0,61.40131105611051,0.0002688819754876892,357.40261360997886,0.8937626164343998,0.8282012813618771,0.7361662535200255,0.8282012813618771,0.8368497323813997,0.09263931629144939,33.12283841348413,83.1307595978423,0.4385807932579322
23,11,Direct Path,0.015277180334804396,0.001099068931854327,0.057656281625326745,0.011611856167089783,0.0038378541032305386,0.6143956753905546,0.3728927021489372,28.0,43.0,61.40131105611051,0.0002688819754876892,357.40261360997886,0.8937626164343998,0.8282012813618771,0.7361662535200255,0.8282012813618771,0.8368497323813997,0.09263931629144939,33.12283841348413,83.1307595978423,0.4385807932579322
24,12,Mediation,-0.0031643603408939482,-0.0028534590807349166,0.007548523674064524,-0.0009289604638491639,4.3500744797646e-05,0.005314551788557118,0.09838737837201066,28.0,43.0,52.54572820892001,0.0033168342466932677,419.06446209729717,0.9347299979582505,0.8746118247633222,0.8074395880293876,0.8746118247633222,0.8997639254358847,0.07941481796015402,33.24934673987257,83.25726792423075,0.37532663006371436
25,12,Direct Path,0.031259813232830315,-0.000619624078490513,0.07807718723755663,0.0057795481330975874,0.0034158508695308195,0.6368812194142418,0.21916948560132,28.0,43.0,52.54572820892001,0.0033168342466932677,419.06446209729717,0.9347299979582505,0.8746118247633222,0.8074395880293876,0.8746118247633222,0.8997639254358847,0.07941481796015402,33.24934673987257,83.25726792423075,0.37532663006371436
26,13,Mediation,-0.0009611689122608695,-0.0018229933849244406,0.004480813399292497,0.00038915929072493,0.0015999538374475487,0.0016663597647124811,0.11027868158080255,28.0,43.0,72.73769612057376,7.645142693024631e-06,376.58523787882353,0.865888261707717,0.8068493164249336,0.7033757359382908,0.8068493164249336,0.7940426876225654,0.10721372662067362,32.96089005542038,82.96881123977855,0.5195549722898125
27,13,Direct Path,0.025952405256183374,0.0005128204906540642,0.04893659538734996,0.004303006729155574,-0.0032457379818911763,0.48148982782670374,0.22661623044879825,28.0,43.0,72.73769612057376,7.645142693024631e-06,376.58523787882353,0.865888261707717,0.8068493164249336,0.7033757359382908,0.8068493164249336,0.7940426876225654,0.10721372662067362,32.96089005542038,82.96881123977855,0.5195549722898125
