,Age,Current_position,Salary,Actual_hrs,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy,Burnout,Job_satisfaction,Age_centered,Salary_mod_Age,Actual_hrs_mod_Age,Effort_mod_Age,Policy_influence_mod_Age,Teaching_percent_mod_Age,Research_percent_mod_Age,Academic_Resources_mod_Age,Perceived_Autonomy_mod_Age,Age_centered_mod_Age
104,51.0,6.0,51.92307692307693,55.0,137.5,4.0,24.107142857142858,8.928571428571429,4.5,4.166666666666667,3.75,4.8,10.546067415730334,2648.0769230769233,2805.0,7012.5,204.0,1229.4642857142858,455.3571428571429,229.5,212.50000000000003,537.849438202247
105,61.0,6.0,23.076923076923077,40.0,100.0,3.0,40.0,55.55555555555556,4.666666666666667,5.0,1.75,4.4,20.546067415730334,1407.6923076923076,2440.0,6100.0,183.0,2440.0,3388.888888888889,284.6666666666667,305.0,1253.3101123595504
106,65.0,6.0,38.45769230769231,60.0,150.0,3.0,24.193548387096776,56.451612903225815,4.141228070175439,4.833333333333333,1.0,4.6,24.546067415730334,2499.7500000000005,3900.0,9750.0,195.0,1572.5806451612905,3669.354838709678,269.1798245614035,314.16666666666663,1595.4943820224717
107,53.0,6.0,37.5,55.0,137.5,2.0,27.27272727272727,54.54545454545454,3.8333333333333335,4.5,2.75,3.6,12.546067415730334,1987.5,2915.0,7287.5,106.0,1445.4545454545453,2890.9090909090905,203.16666666666669,238.5,664.9415730337078
108,56.0,6.0,40.38461538461539,60.0,150.0,4.0,27.27272727272727,27.27272727272727,3.8333333333333335,3.8333333333333335,3.0,4.2,15.546067415730334,2261.538461538462,3360.0,8400.0,224.0,1527.272727272727,1527.272727272727,214.66666666666669,214.66666666666669,870.5797752808987
109,47.0,6.0,41.53846153846153,50.0,125.0,4.0,50.0,10.0,3.3333333333333335,3.1666666666666665,3.25,3.0,6.5460674157303345,1952.3076923076922,2350.0,5875.0,188.0,2350.0,470.0,156.66666666666669,148.83333333333331,307.6651685393257
110,51.0,6.0,35.964035964035965,38.5,100.0,2.0,51.94805194805194,22.07792207792208,2.5,2.8333333333333335,4.0,2.4,10.546067415730334,1834.1658341658342,1963.5,5100.0,102.0,2649.350649350649,1125.974025974026,127.5,144.5,537.849438202247
111,48.0,6.0,46.73076923076923,50.0,125.0,3.0,30.0,10.0,3.1666666666666665,4.5,2.0,4.4,7.5460674157303345,2243.0769230769233,2400.0,6000.0,144.0,1440.0,480.0,152.0,216.0,362.21123595505605
112,42.0,6.0,24.615384615384617,35.0,116.66666666666669,2.0,66.66666666666666,16.666666666666664,1.5,2.3333333333333335,3.25,3.0,1.5460674157303345,1033.8461538461538,1470.0,4900.000000000001,84.0,2799.9999999999995,699.9999999999999,63.0,98.0,64.93483146067405
113,40.0,6.0,45.57692307692308,47.0,117.5,5.0,17.02127659574468,12.76595744680851,3.1666666666666665,3.6666666666666665,3.75,2.8,-0.45393258426966554,1823.0769230769233,1880.0,4700.0,200.0,680.8510638297872,510.63829787234044,126.66666666666666,146.66666666666666,-18.15730337078662
114,45.0,6.0,23.076923076923077,50.0,125.0,1.0,50.0,20.0,2.1666666666666665,1.6666666666666667,3.75,2.2,4.5460674157303345,1038.4615384615383,2250.0,5625.0,45.0,2250.0,900.0,97.5,75.0,204.57303370786505
115,55.0,6.0,38.46153846153846,43.0,110.25641025641026,3.0,51.28205128205128,25.64102564102564,3.8333333333333335,4.166666666666667,2.25,2.4,14.546067415730334,2115.3846153846152,2365.0,6064.102564102564,165.0,2820.5128205128203,1410.2564102564102,210.83333333333334,229.16666666666669,800.0337078651684
116,58.0,6.0,28.846153846153847,40.0,100.0,2.0,50.0,0.0,3.0,2.5,3.25,2.4,17.546067415730334,1673.076923076923,2320.0,5800.0,116.0,2900.0,0.0,174.0,145.0,1017.6719101123595
117,49.0,6.0,32.30769230769231,40.0,100.0,2.0,40.0,20.0,2.8333333333333335,2.3333333333333335,3.25,3.8,8.546067415730334,1583.076923076923,1960.0,4900.0,98.0,1960.0,980.0,138.83333333333334,114.33333333333334,418.7573033707864
118,52.0,6.0,34.61538461538461,40.0,100.0,3.0,39.31847968545216,39.31847968545216,3.357638888888889,3.6666666666666665,2.0,4.15,11.546067415730334,1800.0,2080.0,5200.0,156.0,2044.5609436435125,2044.5609436435125,174.59722222222223,190.66666666666666,600.3955056179774
119,57.0,6.0,44.42307692307692,53.0,132.5,5.0,10.0,10.0,3.8333333333333335,3.1666666666666665,5.0,4.4,16.546067415730334,2532.1153846153843,3021.0,7552.5,285.0,570.0,570.0,218.5,180.5,943.1258426966291
120,63.0,6.0,56.53846153846153,22.0,110.0,2.0,50.0,0.0,3.5416666666666665,4.333333333333333,3.75,4.0,22.546067415730334,3561.9230769230767,1386.0,6930.0,126.0,3150.0,0.0,223.125,273.0,1420.4022471910112
121,44.0,6.0,27.69230769230769,25.0,125.0,1.0,68.18181818181817,4.545454545454546,3.6666666666666665,2.3333333333333335,4.75,2.6,3.5460674157303345,1218.4615384615383,1100.0,5500.0,44.0,2999.9999999999995,200.00000000000003,161.33333333333331,102.66666666666667,156.02696629213472
122,50.0,6.0,36.34615384615385,40.0,100.0,4.0,37.5,0.0,4.0,3.3333333333333335,2.75,4.4,9.546067415730334,1817.3076923076924,2000.0,5000.0,200.0,1875.0,0.0,200.0,166.66666666666669,477.3033707865167
123,50.0,6.0,25.961538461538463,40.0,100.0,4.0,45.0,30.0,3.6979166666666665,3.0,3.0,3.4,9.546067415730334,1298.076923076923,2000.0,5000.0,200.0,2250.0,1500.0,184.89583333333331,150.0,477.3033707865167
124,57.0,6.0,45.57692307692308,50.0,125.0,5.0,62.64916467780429,17.899761336515514,3.201388888888889,4.666666666666667,4.0,4.2,16.546067415730334,2597.8846153846157,2850.0,7125.0,285.0,3571.0023866348447,1020.2863961813842,182.47916666666666,266.0,943.1258426966291
125,42.0,6.0,25.961538461538463,50.0,125.0,1.0,54.347826086956516,10.869565217391305,2.5,2.0,4.5,2.4,1.5460674157303345,1090.3846153846155,2100.0,5250.0,42.0,2282.6086956521735,456.5217391304348,105.0,84.0,64.93483146067405
126,49.0,6.0,34.61538461538461,55.0,137.5,2.0,45.45454545454545,18.181818181818183,2.8333333333333335,3.8333333333333335,4.0,3.8,8.546067415730334,1696.153846153846,2695.0,6737.5,98.0,2227.272727272727,890.909090909091,138.83333333333334,187.83333333333334,418.7573033707864
127,62.0,6.0,43.26923076923077,52.5,131.25,1.0,52.63157894736842,10.526315789473683,2.1666666666666665,4.333333333333333,4.0,3.6,21.546067415730334,2682.6923076923076,3255.0,8137.5,62.0,3263.157894736842,652.6315789473683,134.33333333333331,268.66666666666663,1335.8561797752807
128,57.0,6.0,31.730769230769234,60.0,150.0,2.0,20.865758754863815,3.2101167315175094,2.5,3.3333333333333335,3.75,3.2,16.546067415730334,1808.6538461538464,3420.0,8550.0,114.0,1189.3482490272374,182.97665369649803,142.5,190.0,943.1258426966291
129,58.0,6.0,51.34615384615385,40.0,100.0,2.0,75.0,0.0,3.9173076923076926,4.5,2.0,5.0,17.546067415730334,2978.0769230769233,2320.0,5800.0,116.0,4350.0,0.0,227.20384615384617,261.0,1017.6719101123595
130,54.0,6.0,17.307692307692307,60.0,150.0,1.0,48.15175097276265,16.05058365758755,2.3333333333333335,1.5,4.5,2.8,13.546067415730334,934.6153846153845,3240.0,8100.0,54.0,2600.194552529183,866.7315175097276,126.00000000000001,81.0,731.487640449438
131,39.0,6.0,28.846153846153847,55.0,137.5,3.0,7.766990291262135,9.70873786407767,2.3333333333333335,2.1666666666666665,3.25,3.2,-1.4539325842696655,1125.0,2145.0,5362.5,117.0,302.9126213592233,378.6407766990291,91.0,84.5,-56.703370786516956
132,45.0,6.0,30.576923076923077,40.0,100.0,1.0,44.44444444444444,22.22222222222222,3.0,4.666666666666667,1.75,4.8,4.5460674157303345,1375.9615384615383,1800.0,4500.0,45.0,2000.0,1000.0,135.0,210.0,204.57303370786505
133,53.0,6.0,34.61538461538461,40.0,100.0,4.0,19.963853326174576,15.54685077775845,2.6666666666666665,2.3333333333333335,3.5,3.8,12.546067415730334,1834.6153846153845,2120.0,5300.0,212.0,1058.0842262872525,823.9830912211979,141.33333333333331,123.66666666666667,664.9415730337078
134,45.0,6.0,25.961538461538463,40.0,100.0,3.0,45.379849971465696,14.135823266111563,3.2506410256410256,3.3333333333333335,2.0,4.6,4.5460674157303345,1168.269230769231,1800.0,4500.0,135.0,2042.0932487159564,636.1120469750203,146.27884615384616,150.0,204.57303370786505
135,52.0,6.0,33.46153846153847,40.0,100.0,3.0,49.92467173897969,12.959612705576811,2.417307692307692,2.8333333333333335,4.0,3.2,11.546067415730334,1740.0000000000002,2080.0,5200.0,156.0,2596.0829304269437,673.8998606899942,125.69999999999999,147.33333333333334,600.3955056179774
136,54.0,6.0,17.307692307692307,50.0,125.0,4.0,40.0,30.0,2.0,3.1666666666666665,3.0,3.4,13.546067415730334,934.6153846153845,2700.0,6750.0,216.0,2160.0,1620.0,108.0,171.0,731.487640449438
137,57.0,6.0,42.603550295857985,6.5,100.0,2.0,94.73684210526315,0.0,3.0,4.666666666666667,2.25,3.6,16.546067415730334,2428.402366863905,370.5,5700.0,114.0,5400.0,0.0,171.0,266.0,943.1258426966291
138,45.0,6.0,23.076923076923077,63.0,157.5,3.0,75.47169811320755,7.547169811320755,1.1666666666666667,1.5,3.75,1.8,4.5460674157303345,1038.4615384615383,2835.0,7087.5,135.0,3396.2264150943397,339.62264150943395,52.5,67.5,204.57303370786505
139,34.0,6.0,23.076923076923077,40.0,100.0,1.0,81.3953488372093,11.627906976744185,2.6666666666666665,4.0,3.5,3.6,-6.4539325842696655,784.6153846153846,1360.0,3400.0,34.0,2767.441860465116,395.3488372093023,90.66666666666666,136.0,-219.43370786516863
140,42.0,6.0,20.192307692307693,40.0,100.0,4.0,60.97560975609756,12.195121951219512,4.166666666666667,4.0,2.0,4.6,1.5460674157303345,848.0769230769231,1680.0,4200.0,168.0,2560.9756097560976,512.1951219512196,175.0,168.0,64.93483146067405
141,44.0,6.0,28.846153846153847,47.5,118.75,1.0,42.30769230769231,38.46153846153847,3.1666666666666665,2.5,2.5,3.0,3.5460674157303345,1269.2307692307693,2090.0,5225.0,44.0,1861.5384615384614,1692.3076923076926,139.33333333333331,110.0,156.02696629213472
142,55.0,6.0,28.846153846153847,50.0,125.0,3.0,47.61904761904761,19.047619047619047,3.5,3.1666666666666665,2.5,4.6,14.546067415730334,1586.5384615384617,2750.0,6875.0,165.0,2619.047619047619,1047.6190476190477,192.5,174.16666666666666,800.0337078651684
143,45.0,6.0,16.730769230769234,50.0,125.0,1.0,41.60389311581641,12.959612705576811,2.858974358974359,3.1666666666666665,3.75,3.2,4.5460674157303345,752.8846153846155,2250.0,5625.0,45.0,1872.1751902117385,583.1825717509565,128.65384615384616,142.5,204.57303370786505
144,44.0,6.0,23.076923076923077,45.0,112.5,1.0,77.77777777777779,22.22222222222222,3.6666666666666665,3.1666666666666665,2.5,3.8,3.5460674157303345,1015.3846153846154,1980.0,4950.0,44.0,3422.2222222222226,977.7777777777777,161.33333333333331,139.33333333333331,156.02696629213472
145,49.0,6.0,47.30769230769231,40.0,100.0,3.0,25.0,12.5,3.1666666666666665,3.5,3.25,4.6,8.546067415730334,2318.076923076923,1960.0,4900.0,147.0,1225.0,612.5,155.16666666666666,171.5,418.7573033707864
146,50.0,6.0,28.846153846153847,40.0,100.0,3.0,62.5,12.5,3.5,2.8333333333333335,3.7906976744186047,3.8,9.546067415730334,1442.3076923076924,2000.0,5000.0,150.0,3125.0,625.0,175.0,141.66666666666669,477.3033707865167
147,47.0,6.0,15.0,30.0,150.0,3.0,84.84848484848484,4.545454545454546,2.3333333333333335,3.1046511627906974,3.75,3.0,6.5460674157303345,705.0,1410.0,7050.0,141.0,3987.8787878787875,213.63636363636365,109.66666666666667,145.91860465116278,307.6651685393257
148,58.0,6.0,34.61538461538461,40.0,100.0,2.0,60.0,30.0,3.1666666666666665,3.5,3.0,4.0,17.546067415730334,2007.6923076923076,2320.0,5800.0,116.0,3480.0,1740.0,183.66666666666666,203.0,1017.6719101123595
149,33.0,6.0,21.923076923076923,40.0,100.0,3.0,44.44444444444444,33.33333333333333,3.3333333333333335,4.166666666666667,2.75,4.0,-7.4539325842696655,723.4615384615385,1320.0,3300.0,99.0,1466.6666666666665,1099.9999999999998,110.0,137.5,-245.97977528089896
150,51.0,6.0,39.80769230769231,40.0,100.0,1.0,47.277936962750715,23.638968481375358,2.3333333333333335,3.6666666666666665,3.0,4.2,10.546067415730334,2030.1923076923076,2040.0,5100.0,51.0,2411.1747851002865,1205.5873925501432,119.00000000000001,187.0,537.849438202247
151,29.0,6.0,20.192307692307693,40.0,100.0,3.0,60.0,20.0,3.3333333333333335,4.0,3.0,3.6,-11.453932584269666,585.5769230769231,1160.0,2900.0,87.0,1740.0,580.0,96.66666666666667,116.0,-332.1640449438203
152,61.0,6.0,46.15384615384615,47.5,118.75,1.0,73.68421052631578,10.526315789473683,3.6666666666666665,1.8333333333333333,4.0,3.2,20.546067415730334,2815.3846153846152,2897.5,7243.75,61.0,4494.736842105262,642.1052631578947,223.66666666666666,111.83333333333333,1253.3101123595504
153,33.0,6.0,24.230769230769234,40.0,100.0,2.0,26.666666666666668,11.11111111111111,4.333333333333333,3.3333333333333335,2.75,4.2,-7.4539325842696655,799.6153846153848,1320.0,3300.0,66.0,880.0,366.66666666666663,143.0,110.0,-245.97977528089896
154,51.0,6.0,26.94230769230769,40.0,100.0,1.0,65.78947368421053,21.052631578947366,3.1666666666666665,2.5,1.5,2.8,10.546067415730334,1374.0576923076922,2040.0,5100.0,51.0,3355.263157894737,1073.6842105263156,161.5,127.5,537.849438202247
155,40.0,6.0,26.538461538461537,55.0,137.5,1.0,63.63636363636363,9.090909090909092,2.0,2.5,4.5,2.4,-0.45393258426966554,1061.5384615384614,2200.0,5500.0,40.0,2545.4545454545455,363.6363636363637,80.0,100.0,-18.15730337078662
156,35.0,6.0,34.61538461538461,57.5,143.75,3.0,58.333333333333336,16.666666666666664,2.1666666666666665,4.259689922480621,4.0,3.2,-5.4539325842696655,1211.5384615384614,2012.5,5031.25,105.0,2041.6666666666667,583.3333333333333,75.83333333333333,149.0891472868217,-190.8876404494383
157,39.0,6.0,15.576923076923077,45.0,112.5,2.0,15.903614457831324,15.903614457831324,3.6666666666666665,3.0,3.0,3.4,-1.4539325842696655,607.5,1755.0,4387.5,78.0,620.2409638554217,620.2409638554217,143.0,117.0,-56.703370786516956
158,41.0,6.0,20.769230769230766,55.0,137.5,3.0,9.090909090909092,27.27272727272727,2.8333333333333335,1.5,3.75,3.2,0.5460674157303345,851.5384615384614,2255.0,5637.5,123.0,372.72727272727275,1118.181818181818,116.16666666666667,61.5,22.388764044943713
159,49.0,6.0,23.653846153846153,50.0,125.0,1.0,66.66666666666666,11.11111111111111,2.0,1.3333333333333333,5.0,2.6,8.546067415730334,1159.0384615384614,2450.0,6125.0,49.0,3266.666666666666,544.4444444444445,98.0,65.33333333333333,418.7573033707864
160,64.0,6.0,40.38461538461539,60.0,150.0,3.0,0.0,22.28725799189554,2.0,2.6666666666666665,3.5,3.2,23.546067415730334,2584.6153846153848,3840.0,9600.0,192.0,0.0,1426.3845114813146,128.0,170.66666666666666,1506.9483146067414
161,42.0,6.0,31.153846153846153,40.0,100.0,1.0,45.45454545454545,24.242424242424242,3.3333333333333335,3.5,3.0,3.6,1.5460674157303345,1308.4615384615383,1680.0,4200.0,42.0,1909.090909090909,1018.1818181818181,140.0,147.0,64.93483146067405
162,35.0,6.0,14.423076923076923,40.0,100.0,2.0,27.27272727272727,18.181818181818183,5.0,4.0,2.0,4.2,-5.4539325842696655,504.8076923076923,1400.0,3500.0,70.0,954.5454545454544,636.3636363636364,175.0,140.0,-190.8876404494383
163,46.0,6.0,34.61538461538461,40.0,100.0,3.0,70.0,20.0,4.5,4.666666666666667,3.0,4.8,5.5460674157303345,1592.3076923076922,1840.0,4600.0,138.0,3220.0,920.0,207.0,214.66666666666669,255.11910112359539
164,60.0,6.0,20.192307692307693,40.0,100.0,1.0,87.5,0.0,3.6033542039356,3.8333333333333335,3.75,4.0,19.546067415730334,1211.5384615384617,2400.0,6000.0,60.0,5250.0,0.0,216.20125223613599,230.0,1172.76404494382
165,59.0,6.0,50.53846153846153,50.0,125.0,3.0,57.35805330243336,19.119351100811123,2.8333333333333335,3.5,1.0,4.0,18.546067415730334,2981.7692307692305,2950.0,7375.0,177.0,3384.1251448435683,1128.0417149478562,167.16666666666669,206.5,1094.2179775280897
166,55.0,6.0,31.730769230769234,40.0,100.0,1.0,75.0,10.0,1.5,1.8333333333333333,3.0,2.2,14.546067415730334,1745.1923076923078,2200.0,5500.0,55.0,4125.0,550.0,82.5,100.83333333333333,800.0337078651684
167,61.0,6.0,34.61538461538461,60.0,150.0,1.0,81.56203657933762,12.234305486900643,2.8333333333333335,4.333333333333333,2.75,4.8,20.546067415730334,2111.5384615384614,3660.0,9150.0,61.0,4975.284231339595,746.2926347009393,172.83333333333334,264.3333333333333,1253.3101123595504
168,28.0,2.0,18.86923076923077,40.0,133.33333333333331,2.0,0.0,97.22222222222221,4.166666666666667,4.333333333333333,3.5,3.6,-12.453932584269666,528.3384615384616,1120.0,3733.333333333333,56.0,0.0,2722.222222222222,116.66666666666667,121.33333333333333,-348.71011235955064
169,45.0,3.0,40.38461538461539,60.0,150.0,1.0,12.5,37.5,2.0,1.5,3.75,3.2,4.5460674157303345,1817.3076923076924,2700.0,6750.0,45.0,562.5,1687.5,90.0,67.5,204.57303370786505
170,36.0,3.0,25.961538461538463,40.0,100.0,2.0,25.0,12.5,1.8333333333333333,1.1666666666666667,4.5,2.2,-4.4539325842696655,934.6153846153846,1440.0,3600.0,72.0,900.0,450.0,66.0,42.0,-160.34157303370796
171,44.0,3.0,17.307692307692307,70.0,175.0,1.0,14.285714285714285,14.285714285714285,2.3333333333333335,1.0,4.5,1.4,3.5460674157303345,761.5384615384614,3080.0,7700.0,44.0,628.5714285714286,628.5714285714286,102.66666666666667,44.0,156.02696629213472
172,31.0,3.0,28.269230769230766,40.0,100.0,2.0,10.256410256410255,25.64102564102564,4.0,3.8333333333333335,1.75,3.8,-9.453932584269666,876.3461538461538,1240.0,3100.0,62.0,317.9487179487179,794.8717948717948,124.0,118.83333333333334,-293.07191011235966
173,56.0,3.0,28.846153846153847,47.5,118.75,2.0,34.090909090909086,34.090909090909086,3.3333333333333335,2.0,1.75,2.8,15.546067415730334,1615.3846153846155,2660.0,6650.0,112.0,1909.0909090909088,1909.0909090909088,186.66666666666669,112.0,870.5797752808987
174,36.0,3.0,37.01538461538461,50.0,125.0,2.0,20.0,60.0,4.166666666666667,4.333333333333333,4.0,3.2,-4.4539325842696655,1332.553846153846,1800.0,4500.0,72.0,720.0,2160.0,150.0,156.0,-160.34157303370796
175,34.0,3.0,28.846153846153847,44.0,110.0,1.0,2.272727272727273,86.36363636363636,3.0,2.1666666666666665,3.75,2.8,-6.4539325842696655,980.7692307692308,1496.0,3740.0,34.0,77.27272727272728,2936.363636363636,102.0,73.66666666666666,-219.43370786516863
176,37.0,3.0,31.35,40.0,100.0,3.0,0.0,50.0,4.166666666666667,4.666666666666667,2.75,4.0,-3.4539325842696655,1159.95,1480.0,3700.0,111.0,0.0,1850.0,154.16666666666669,172.66666666666669,-127.79550561797762
177,34.0,3.0,28.846153846153847,50.0,125.0,2.0,20.0,60.0,3.3333333333333335,3.6666666666666665,3.0,2.0,-6.4539325842696655,980.7692307692308,1700.0,4250.0,68.0,680.0,2040.0,113.33333333333334,124.66666666666666,-219.43370786516863
178,52.0,3.0,31.788461538461537,40.0,100.0,2.0,25.0,50.0,3.1666666666666665,3.8333333333333335,3.25,4.0,11.546067415730334,1653.0,2080.0,5200.0,104.0,1300.0,2600.0,164.66666666666666,199.33333333333334,600.3955056179774
179,37.0,3.0,25.961538461538463,40.0,100.0,1.0,40.0,10.0,1.6666666666666667,1.6666666666666667,4.0,2.6,-3.4539325842696655,960.5769230769231,1480.0,3700.0,37.0,1480.0,370.0,61.66666666666667,61.66666666666667,-127.79550561797762
180,36.0,3.0,23.076923076923077,20.0,100.0,1.0,0.0,90.0,3.8333333333333335,3.6666666666666665,2.0,4.2,-4.4539325842696655,830.7692307692307,720.0,3600.0,36.0,0.0,3240.0,138.0,132.0,-160.34157303370796
181,29.0,3.0,25.961538461538463,48.0,120.0,2.0,16.666666666666664,41.66666666666667,2.1666666666666665,2.6666666666666665,3.75,3.0,-11.453932584269666,752.8846153846155,1392.0,3480.0,58.0,483.33333333333326,1208.3333333333335,62.83333333333333,77.33333333333333,-332.1640449438203
182,39.0,3.0,24.35897435897436,27.0,100.0,2.0,0.0,18.51851851851852,4.166666666666667,2.8333333333333335,3.25,3.6,-1.4539325842696655,950.0000000000001,1053.0,3900.0,78.0,0.0,722.2222222222223,162.5,110.5,-56.703370786516956
183,33.0,3.0,28.846153846153847,40.0,100.0,1.0,37.5,55.00000000000001,4.166666666666667,3.6666666666666665,3.5,4.0,-7.4539325842696655,951.9230769230769,1320.0,3300.0,33.0,1237.5,1815.0000000000002,137.5,121.0,-245.97977528089896
184,38.0,3.0,30.76923076923077,30.0,100.0,1.0,73.33333333333333,10.0,4.5,3.8333333333333335,1.5,3.4,-2.4539325842696655,1169.2307692307693,1140.0,3800.0,38.0,2786.6666666666665,380.0,171.0,145.66666666666669,-93.24943820224729
185,41.0,3.0,25.384615384615383,30.0,100.0,3.0,0.0,16.666666666666664,2.5,3.3333333333333335,4.0,4.4,0.5460674157303345,1040.7692307692307,1230.0,4100.0,123.0,0.0,683.3333333333333,102.5,136.66666666666669,22.388764044943713
186,52.0,3.0,36.92307692307692,48.0,120.0,1.0,25.0,20.833333333333336,4.666666666666667,3.8333333333333335,4.0,3.6,11.546067415730334,1919.9999999999998,2496.0,6240.0,52.0,1300.0,1083.3333333333335,242.66666666666669,199.33333333333334,600.3955056179774
187,36.0,3.0,18.842307692307692,25.0,125.0,3.0,78.43137254901961,11.76470588235294,2.5,2.8333333333333335,4.0,2.6,-4.4539325842696655,678.3230769230769,900.0,4500.0,108.0,2823.5294117647063,423.52941176470586,90.0,102.0,-160.34157303370796
188,39.0,3.0,23.076923076923077,46.0,115.0,2.0,26.08695652173913,30.434782608695656,2.8333333333333335,2.6666666666666665,4.0,2.4,-1.4539325842696655,900.0,1794.0,4485.0,78.0,1017.391304347826,1186.9565217391305,110.5,104.0,-56.703370786516956
189,35.0,3.0,28.846153846153847,40.0,100.0,1.0,40.0,40.0,3.8333333333333335,2.8333333333333335,3.5,3.6,-5.4539325842696655,1009.6153846153846,1400.0,3500.0,35.0,1400.0,1400.0,134.16666666666669,99.16666666666667,-190.8876404494383
190,30.0,3.0,28.846153846153847,40.0,100.0,1.0,12.5,85.0,3.6666666666666665,4.333333333333333,2.75,4.2,-10.453932584269666,865.3846153846154,1200.0,3000.0,30.0,375.0,2550.0,110.0,130.0,-313.61797752808997
191,35.0,3.0,46.15384615384615,55.0,137.5,3.0,26.666666666666668,26.666666666666668,2.6666666666666665,3.0,2.75,3.4,-5.4539325842696655,1615.3846153846155,1925.0,4812.5,105.0,933.3333333333334,933.3333333333334,93.33333333333333,105.0,-190.8876404494383
192,40.0,3.0,21.346153846153847,40.0,100.0,4.0,7.5,50.0,4.0,4.166666666666667,3.0,3.4,-0.45393258426966554,853.8461538461538,1600.0,4000.0,160.0,300.0,2000.0,160.0,166.66666666666669,-18.15730337078662
193,39.0,3.0,28.846153846153847,47.0,117.5,2.0,6.382978723404255,29.78723404255319,2.5,2.6666666666666665,4.0,2.4,-1.4539325842696655,1125.0,1833.0,4582.5,78.0,248.93617021276594,1161.7021276595744,97.5,104.0,-56.703370786516956
194,45.0,3.0,28.846153846153847,50.0,125.0,2.0,12.5,12.5,3.210144927536232,3.3333333333333335,4.0,2.6,4.5460674157303345,1298.076923076923,2250.0,5625.0,90.0,562.5,562.5,144.45652173913044,150.0,204.57303370786505
195,33.0,3.0,28.846153846153847,45.0,112.5,2.0,17.77777777777778,60.0,3.5,3.1666666666666665,3.5,3.2,-7.4539325842696655,951.9230769230769,1485.0,3712.5,66.0,586.6666666666667,1980.0,115.5,104.5,-245.97977528089896
196,46.0,3.0,28.846153846153847,45.0,112.5,2.0,55.55555555555556,17.77777777777778,3.0,3.0,3.75,3.0,5.5460674157303345,1326.923076923077,2070.0,5175.0,92.0,2555.5555555555557,817.7777777777778,138.0,138.0,255.11910112359539
197,38.0,3.0,25.10192307692308,50.0,125.0,2.0,20.0,40.0,4.666666666666667,4.333333333333333,2.75,4.4,-2.4539325842696655,953.873076923077,1900.0,4750.0,76.0,760.0,1520.0,177.33333333333334,164.66666666666666,-93.24943820224729
198,29.0,3.0,18.90576923076923,40.0,100.0,3.0,7.5,82.5,4.833333333333333,4.0,3.0,4.8,-11.453932584269666,548.2673076923077,1160.0,2900.0,87.0,217.5,2392.5,140.16666666666666,116.0,-332.1640449438203
199,29.0,3.0,25.107115384615383,55.0,137.5,3.0,40.0,40.0,3.3333333333333335,3.1666666666666665,3.25,4.2,-11.453932584269666,728.1063461538461,1595.0,3987.5,87.0,1160.0,1160.0,96.66666666666667,91.83333333333333,-332.1640449438203
200,39.0,3.0,25.054945054945055,31.0,110.71428571428572,1.0,0.0,87.09677419354838,3.5,3.3333333333333335,3.0,3.0,-1.4539325842696655,977.1428571428571,1209.0,4317.857142857143,39.0,0.0,3396.774193548387,136.5,130.0,-56.703370786516956
201,33.0,3.0,29.290384615384614,43.0,107.5,1.0,2.272727272727273,75.0,4.0,4.0,3.75,3.4,-7.4539325842696655,966.5826923076922,1419.0,3547.5,33.0,75.0,2475.0,132.0,132.0,-245.97977528089896
202,33.0,3.0,28.846153846153847,70.0,175.0,2.0,28.57142857142857,57.14285714285714,2.8333333333333335,3.5,4.0,3.4,-7.4539325842696655,951.9230769230769,2310.0,5775.0,66.0,942.8571428571428,1885.7142857142856,93.5,115.5,-245.97977528089896
203,40.0,3.0,33.46153846153847,60.0,150.0,1.0,8.333333333333332,33.33333333333333,3.3333333333333335,2.3333333333333335,3.5,2.8,-0.45393258426966554,1338.4615384615386,2400.0,6000.0,40.0,333.33333333333326,1333.333333333333,133.33333333333334,93.33333333333334,-18.15730337078662
204,36.0,3.0,42.69230769230769,50.0,125.0,2.0,22.22222222222222,44.44444444444444,3.5,3.3333333333333335,3.0,4.0,-4.4539325842696655,1536.923076923077,1800.0,4500.0,72.0,800.0,1600.0,126.0,120.0,-160.34157303370796
205,33.0,3.0,25.096153846153847,40.0,100.0,2.0,12.5,50.0,3.0,3.1666666666666665,2.75,3.8,-7.4539325842696655,828.1730769230769,1320.0,3300.0,66.0,412.5,1650.0,99.0,104.5,-245.97977528089896
206,57.0,3.0,23.92820512820513,50.0,111.11111111111111,3.0,30.612244897959183,51.02040816326531,3.5,3.8333333333333335,3.5,4.0,16.546067415730334,1363.9076923076923,2850.0,6333.333333333334,171.0,1744.8979591836735,2908.1632653061224,199.5,218.5,943.1258426966291
207,33.0,3.0,28.846153846153847,40.0,100.0,1.0,50.0,12.5,3.3333333333333335,2.5,4.0,2.2,-7.4539325842696655,951.9230769230769,1320.0,3300.0,33.0,1650.0,412.5,110.0,82.5,-245.97977528089896
208,34.0,3.0,27.3,40.0,133.33333333333331,3.0,40.0,40.0,4.0,3.8333333333333335,3.0,3.4,-6.4539325842696655,928.2,1360.0,4533.333333333333,102.0,1360.0,1360.0,136.0,130.33333333333334,-219.43370786516863
